#;Foldername;Flight Field ID;Project;Route type (MS, 3D, Thermal, RGB);Drone Model;Drone Pilot;Reflectance Panel (New/Old);Flight Date;Flight Start;Flight End;Wind Speed;Flight Comments;Step 1 P4D Proj.;Done by;Workable Data;P4D Processing;Done by;PC Used;Processing Comments;Flight Height;Side Overlap;Front Overlap;Wind (m/s);Drone type;New folder name;Root Folder;Flight path;Pix4D path
329;DJI_202507101152_007_25-DiversityOats-MS-30m-85-80;DiversityOats;DiversityOats;MS;M3M-2;Ludvik;Old+carpet;10-Jul-2025;11:54;12:03;;;;;;Yes;Frederic;Thinkstation P8;;30m;85;80;2,366666667;M3M-2;20250710 DiversityOats M3M-2 30m MS 85 80;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\20250710 DiversityOats M3M-2 30m MS 85 80;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\MS\20250710 DiversityOats M3M-2 30m MS 85 80
330;DJI_202507101206_009_25-G2BOatFrontiers-MS-20m-85-80;G2BOatFrontiers;Gene2Bread;MS;M3M-2;Ludvik;Old+carpet;10-Jul-2025;12:08;12:17;;;;;;Yes;Frederic;Thinkstation P8;;20m;85;80;2,2;M3M-2;20250710 G2BOatFrontiers M3M-2 20m MS 85 80;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\20250710 G2BOatFrontiers M3M-2 20m MS 85 80;P:\PheNo\Gene2Bread\2_1_pix4d\G2BOatFrontiers\MS\20250710 G2BOatFrontiers M3M-2 20m MS 85 80
331;DJI_202507101226_011_25-SmartWheatGram-MS-30m-80-80;SmartWheatGram;SmartWheat - Graminor;MS;M3M-2;Ludvik;Old+carpet;10-Jul-2025;12:28;12:39;;;;;;Yes;Frederic;Thinkstation P8;;30m;80;80;3,533333333;M3M-2;20250710 SmartWheatGram M3M-2 30m MS 80 80;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\20250710 SmartWheatGram M3M-2 30m MS 80 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\MS\20250710 SmartWheatGram M3M-2 30m MS 80 80
332;DJI_202507101226_013_25-SmartWheatBox-MS-20m-85-80;SmartWheatBox;SmartWheat - DroughtBOX;MS;M3M-2;Ludvik;Old+carpet;10-Jul-2025;12:42;12:46;;Correct focus;;;;Yes;Frederic;Thinkstation P8;;20m;85;80;3,1;M3M-2;20250710 SmartWheatBox M3M-2 20m MS 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\20250710 SmartWheatBox M3M-2 20m MS 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\MS\20250710 SmartWheatBox M3M-2 20m MS 85 80
333;DJI_202507101307_015;SmartTunnel;SmartWheat - Polytunnel;MS_MANUAL;M3M-2;Ludvik/Henrik;Old+carpet;10-Jul-2025;13:14;13:32;;;;;;;;;;;;;;M3M-2;20250710 SmartTunnel M3M-2  MS_MANUAL  ;P:\PheNo\SmartWheat\1_flights\SmartWheatTunnel\MS_MANUAL\;P:\PheNo\SmartWheat\1_flights\SmartWheatTunnel\MS_MANUAL\20250710 SmartTunnel M3M-2  MS_MANUAL  ;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatTunnel\MS_MANUAL\20250710 SmartTunnel M3M-2  MS_MANUAL  
334;DJI_202507101115_002_25-Søråsjordet-MS-30m-80-80;ProBarSørås;ProteinBar - Søråsjordet;MS;M3M-1;Frederic;New+carpet;10-Jul-2025;11:18;11:35;;;;;;Yes;Frederic;Thinkstation P8;;30m;80;80;1;M3M-1;20250710 ProBarSørås M3M-1 30m MS 80 80;P:\PheNo\ProteinBar\1_flights\ProBarSørås\MS\;P:\PheNo\ProteinBar\1_flights\ProBarSørås\MS\20250710 ProBarSørås M3M-1 30m MS 80 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarSørås\MS\20250710 ProBarSørås M3M-1 30m MS 80 80
335;DJI_202507101143_004_25-Pilot-30m-MS-70-75;ProBarPilot;Proteinbar - Pilot;MS;M3M-1;Frederic;New+carpet;10-Jul-2025;11:46;12:02;;;;;;Yes;Kristoffer;Thinkstation P8;;30m;70;75;1,65;M3M-1;20250710 ProBarPilot M3M-1 30m MS 70 75;P:\PheNo\ProteinBar\1_flights\ProBarPilot\MS\;P:\PheNo\ProteinBar\1_flights\ProBarPilot\MS\20250710 ProBarPilot M3M-1 30m MS 70 75;P:\PheNo\ProteinBar\2_1_pix4d\ProBarPilot\MS\20250710 ProBarPilot M3M-1 30m MS 70 75
336;DJI_202507101143_005_25-Soldeling-MS-30m-80-85;Soldeling;Soldeling i Landbruk;MS;M3M-1;Frederic;New+caret;10-Jul-2025;12:03;12:10;;Extra for this week;;;;;;;;30m;80;85;1,95;M3M-1;20250710 Soldeling M3M-1 30m MS 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\MS\;P:\PheNo\Soldeling\1_flights\Soldeling\MS\20250710 Soldeling M3M-1 30m MS 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\MS\20250710 Soldeling M3M-1 30m MS 80 85
337;DJI_202507101236_001_25-Soldeling-Thermal-30m-80-85;Soldeling;Soldeling i Landbruk;Thermal;M4T;Frederic;;10-Jul-2025;12:46;12:52;;;;;;;;;;30m;80;85;;M4T;20250710 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\20250710 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\Thermal\20250710 Soldeling M4T 30m Thermal 80 85
338;DJI_202507111322_003_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Ivar;new+carpet+flir;11-Jul-2025;13:27;13:30;;First folder is alle images except white circle, which is the second folder;;;;;;;;30m;80;85;3;M4T;20250711 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250711 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250711 RobOat M4T 30m Thermal 80 85
339;DJI_202507111322_004_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Ivar;;11-Jul-2025;13:30;13:40;;;;;;;;;;20m;80;85;2,8;M4T;20250711 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250711 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250711 RobOat M4T 20m 3D 80 85
340;DJI_202507111305_002_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-2;Ivar;new+carpet;11-Jul-2025;13:08;13:20;;First folder Is micasense only, second is both;;;;Yes;Jørgen;Thinkstation P8;;12m;85;80;3,533333333;M3M-2;20250711 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250711 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250711 RobOat M3M-2 12m MS 85 80
341;DJI_202507151019_001_25-E166-Oblique-20m-85-80;ProBarE166;Proteinbar - E166;3D;M3M-2;Ivar;;15-Jul-2025;10:21;10:34;;;;;;Yes;Kristoffer;Thinkstation P8;;20m;85;80;4,166666667;M3M-2;20250715 ProBarE166 M3M-2 20m 3D 85 80;P:\PheNo\ProteinBar\1_flights\ProBarE166\3D\;P:\PheNo\ProteinBar\1_flights\ProBarE166\3D\20250715 ProBarE166 M3M-2 20m 3D 85 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarE166\3D\20250715 ProBarE166 M3M-2 20m 3D 85 80
342;DJI_202507151028_003_25-Pilot-Oblique-30m-70-75;ProBarPilot;Proteinbar - Pilot;3D;M4T;Mia;;15-Jul-2025;10:29;10:39;;;;;;Yes;Kristoffer;Thinkstation P8;;30m;70;75;3,65;M4T;20250715 ProBarPilot M4T 30m 3D 70 75;P:\PheNo\ProteinBar\1_flights\ProBarPilot\3D\;P:\PheNo\ProteinBar\1_flights\ProBarPilot\3D\20250715 ProBarPilot M4T 30m 3D 70 75;P:\PheNo\ProteinBar\2_1_pix4d\ProBarPilot\3D\20250715 ProBarPilot M4T 30m 3D 70 75
343;DJI_202507151018_002_25-Soldeling-Oblique-20m-70-75;Soldeling;Soldeling i Landbruk;3D;M4T;Christopher;;15-Jul-2025;10:21;10:26;;;;;;;;;;20m;70;75;1,2;M4T;20250715 Soldeling M4T 20m 3D 70 75;P:\PheNo\Soldeling\1_flights\Soldeling\3D\;P:\PheNo\Soldeling\1_flights\Soldeling\3D\20250715 Soldeling M4T 20m 3D 70 75;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\3D\20250715 Soldeling M4T 20m 3D 70 75
344;DJI_202507150950_001_25-Søråsjordet-Oblique-20m-75-70;ProBarSørås;ProteinBar - Søråsjordet;3D;M4T;Christopher;;15-Jul-2025;09:51;10:09;;;;;;Yes;Frederic;Thinkstation P8;;20m;75;70;3,9;M4T;20250715 ProBarSørås M4T 20m 3D 75 70;P:\PheNo\ProteinBar\1_flights\ProBarSørås\3D\;P:\PheNo\ProteinBar\1_flights\ProBarSørås\3D\20250715 ProBarSørås M4T 20m 3D 75 70;P:\PheNo\ProteinBar\2_1_pix4d\ProBarSørås\3D\20250715 ProBarSørås M4T 20m 3D 75 70
345;DJI_202507151123_010_25-SmartWheatBox-RGB-12m-80-85;SmartWheatBox;SmartWheat - DroughtBOX;RGB;M4T;Mia;;15-Jul-2025;11:47;11:49;;;;;;;;;;12m;85;80;1,7;M4T;20250715 SmartWheatBox M4T 12m RGB 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\RGB\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\RGB\20250715 SmartWheatBox M4T 12m RGB 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\RGB\20250715 SmartWheatBox M4T 12m RGB 85 80
346;DJI_202507151123_009_25-G2BOatFrontiers-Oblique-20m-75-70;G2BOatFrontiers;Gene2Bread;3D;M4T;Mia;;15-Jul-2025;11:38;11:43;;;;;;Yes;Frederic;Thinkstation P8;;20m;75;70;1,45;M4T;20250715 G2BOatFrontiers M4T 20m 3D 75 70;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\3D\;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\3D\20250715 G2BOatFrontiers M4T 20m 3D 75 70;P:\PheNo\Gene2Bread\2_1_pix4d\G2BOatFrontiers\3D\20250715 G2BOatFrontiers M4T 20m 3D 75 70
347;DJI_202507151123_008_25-DiversityOats-Oblique-20m-75-70;DiversityOats;DiversityOats;3D;M4T;Mia;;15-Jul-2025;11:25;11:38;;;;;;Yes;Frederic;Thinkstation P8;;20m;75;70;2,76;M4T;20250715 DiversityOats M4T 20m 3D 75 70;P:\PheNo\DiversityOats\1_flights\DiversityOats\3D\;P:\PheNo\DiversityOats\1_flights\DiversityOats\3D\20250715 DiversityOats M4T 20m 3D 75 70;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\3D\20250715 DiversityOats M4T 20m 3D 75 70
348;DJI_202507151053_004_25-SmartWheatBox-Oblique-20m-75-70;SmartWheatBox;SmartWheat - DroughtBOX;3D;M4T;Mia;;15-Jul-2025;10:55;11:06;;;;;;Yes;Frederic;Thinkstation P8;;20m;70;75;4,23;M4T;20250715 SmartWheatBox M4T 20m 3D 70 75;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\3D\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\3D\20250715 SmartWheatBox M4T 20m 3D 70 75;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\3D\20250715 SmartWheatBox M4T 20m 3D 70 75
349;DJI_202507151330_002_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-2;Christopher;new+carpet;15-Jul-2025;13:33;13:45;;;;;;Yes;Jørgen;Thinkstation P8;;12m;85;80;2,23;M3M-2;20250715 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250715 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250715 RobOat M3M-2 12m MS 85 80
350;DJI_202507151328_002_25-ProBarVoll-Oblique-20m-75-70;ProBarVoll;ProteinBar - Vollebekk;3D;M4T;Mia;;15-Jul-2025;13:36;13:43;;;;;;Yes;Frederic;Thinkstation P8;;20m;75;70;1,47;M4T;20250715 ProBarVoll M4T 20m 3D 75 70;P:\PheNo\ProteinBar\1_flights\ProBarVoll\3D\;P:\PheNo\ProteinBar\1_flights\ProBarVoll\3D\20250715 ProBarVoll M4T 20m 3D 75 70;P:\PheNo\ProteinBar\2_1_pix4d\ProBarVoll\3D\20250715 ProBarVoll M4T 20m 3D 75 70
351;DJI_202507151328_001_25-DLTFarming-Oblique-20m-75-70;RyeGrass;DLT-Farming;3D;M4T;Mia;;15-Jul-2025;13:29;13:35;;;;;;Not needed;;;;20m;75;70;1,37;M4T;20250715 RyeGrass M4T 20m 3D 75 70;P:\PheNo\DLT-Farming\1_flights\RyeGrass\3D\;P:\PheNo\DLT-Farming\1_flights\RyeGrass\3D\20250715 RyeGrass M4T 20m 3D 75 70;P:\PheNo\DLT-Farming\2_1_pix4d\RyeGrass\3D\20250715 RyeGrass M4T 20m 3D 75 70
352;DJI_202507151328_004_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Mia;;15-Jul-2025;13:55;13:58;;;;;;;;;;30m;80;85;1,27;M4T;20250715 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250715 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250715 RobOat M4T 30m Thermal 80 85
353;DJI_202507151328_003_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Mia;;15-Jul-2025;13:46;13:54;;;;;;;;;;20m;80;85;1,33;M4T;20250715 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250715 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250715 RobOat M4T 20m 3D 80 85
354;DJI_202507161208_001_25-SmartWheatGram-Oblique-20m-75-70;SmartWheatGram;SmartWheat - Graminor;3D;M4T;Christopher;;16-Jul-2025;12:10;12:23;;;;;;Yes;Frederic;Thinkstation P8;;22m;75;70;2;M4T;20250716 SmartWheatGram M4T 22m 3D 75 70;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\3D\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\3D\20250716 SmartWheatGram M4T 22m 3D 75 70;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\3D\20250716 SmartWheatGram M4T 22m 3D 75 70
355;DJI_202507161209_002_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-2;Ivar;new+carpet;16-Jul-2025;12:11;12:21;;Patchy clouds;;;;Yes;Jørgen;Thinkstation P8;;12m;85;80;2,966666667;M3M-2;20250716 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250716 RobOat M3M-2 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250716 RobOat M3M-2 12m MS 85 80
356;DJI_202507161208_002_25-RobOat-20m-Oblique-80-85;RobOat;RobOat;3D;M4T;Christopher;;16-Jul-2025;12:24;12:32;;;;;;Yes;Jørgen;Thinkstation P8;;20m;80;85;2,96;M4T;20250716 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\1_flights\RobOat\3D\;P:\PheNo\RobOat\1_flights\RobOat\3D\20250716 RobOat M4T 20m 3D 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\3D\20250716 RobOat M4T 20m 3D 80 85
357;DJI_202507161208_003_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Christopher;new+carpet;16-Jul-2025;12:33;12:36;;;;;;;;;;30m;80;85;2,26;M4T;20250716 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250716 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250716 RobOat M4T 30m Thermal 80 85
358;DJI_202507171337_002_25-Soldeling-Thermal-30m-80-85;Soldeling;Soldeling i Landbruk;Thermal;M4T;Frederic;flir;17-Jul-2025;13:38;13:45;;;;;;;;;;30m;80;85;2,55;M4T;20250717 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\;P:\PheNo\Soldeling\1_flights\Soldeling\Thermal\20250717 Soldeling M4T 30m Thermal 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\Thermal\20250717 Soldeling M4T 30m Thermal 80 85
359;DJI_202507171243_002_25-Søråsjordet-MS-30m-80-80;ProBarSørås;ProteinBar - Søråsjordet;MS;M3M-1;Frederic;Old+carpet;17-Jul-2025;12:47;13:01;;;;;;Yes;Frederic;Thinkstation P8;;30m;80;80;4,033333333;M3M-1;20250717 ProBarSørås M3M-1 30m MS 80 80;P:\PheNo\ProteinBar\1_flights\ProBarSørås\MS\;P:\PheNo\ProteinBar\1_flights\ProBarSørås\MS\20250717 ProBarSørås M3M-1 30m MS 80 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarSørås\MS\20250717 ProBarSørås M3M-1 30m MS 80 80
360;DJI_202507171326_004_25-Soldeling-MS-30m-80-85;Soldeling;Soldeling i Landbruk;MS;M3M-1;Ivar;new+carpet;17-Jul-2025;13:30;13:36;;;;;;;;;;30m;80;85;2,966666667;M3M-1;20250717 Soldeling M3M-1 30m MS 80 85;P:\PheNo\Soldeling\1_flights\Soldeling\MS\;P:\PheNo\Soldeling\1_flights\Soldeling\MS\20250717 Soldeling M3M-1 30m MS 80 85;P:\PheNo\Soldeling\2_1_pix4d\Soldeling\MS\20250717 Soldeling M3M-1 30m MS 80 85
361;DJI_202507171326_005_25-E166-MS-30m-85-80;ProBarE166;Proteinbar - E166;MS;M3M-1;Ivar;new+carpet;17-Jul-2025;13:37;13:41;;;;;;Yes;Kristoffer;Thinkstation P8;;30m;85;80;3,066666667;M3M-1;20250717 ProBarE166 M3M-1 30m MS 85 80;P:\PheNo\ProteinBar\1_flights\ProBarE166\MS\;P:\PheNo\ProteinBar\1_flights\ProBarE166\MS\20250717 ProBarE166 M3M-1 30m MS 85 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarE166\MS\20250717 ProBarE166 M3M-1 30m MS 85 80
362;DJI_202507171342_008_25-Pilot-30m-MS-70-75;ProBarPilot;Proteinbar - Pilot;MS;M3M-1;Ivar;new+carpet;17-Jul-2025;13:43;14:00;;;;;;Yes;Kristoffer;Thinkstation P8;;30m;70;75;2,833333333;M3M-1;20250717 ProBarPilot M3M-1 30m MS 70 75;P:\PheNo\ProteinBar\1_flights\ProBarPilot\MS\;P:\PheNo\ProteinBar\1_flights\ProBarPilot\MS\20250717 ProBarPilot M3M-1 30m MS 70 75;P:\PheNo\ProteinBar\2_1_pix4d\ProBarPilot\MS\20250717 ProBarPilot M3M-1 30m MS 70 75
363;DJI_202507171416_010_25-SmartWheatBox-MS-20m-85-80;SmartWheatBox;SmartWheat - DroughtBOX;MS;M3M-1;Ivar;new+carpet;17-Jul-2025;14:18;14:22;;;;;;Yes;Frederic;Thinkstation P8;;20m;85;80;3,65;M3M-1;20250717 SmartWheatBox M3M-1 20m MS 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\MS\20250717 SmartWheatBox M3M-1 20m MS 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\MS\20250717 SmartWheatBox M3M-1 20m MS 85 80
364;DJI_202507171416_011_25-DLTFarming-MS-20m-85-80;RyeGrass;DLT-Farming;MS;M3M-1;Ivar;new+carpet;17-Jul-2025;14:22;14:34;;;;;;Not needed;;;;20m;85;80;2,4;M3M-1;20250717 RyeGrass M3M-1 20m MS 85 80;P:\PheNo\DLT-Farming\1_flights\RyeGrass\MS\;P:\PheNo\DLT-Farming\1_flights\RyeGrass\MS\20250717 RyeGrass M3M-1 20m MS 85 80;P:\PheNo\DLT-Farming\2_1_pix4d\RyeGrass\MS\20250717 RyeGrass M3M-1 20m MS 85 80
365;DJI_202507171417_003_25-SmartWheatGram-MS-30m-80-80;SmartWheatGram;SmartWheat - Graminor;MS;M3M-2;Frederic;new+carpet;17-Jul-2025;14:19;14:30;;;;;;Yes;Frederic;Thinkstation P8;;30m;80;80;4,85;M3M-2;20250717 SmartWheatGram M3M-2 30m MS 80 80;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\MS\20250717 SmartWheatGram M3M-2 30m MS 80 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\MS\20250717 SmartWheatGram M3M-2 30m MS 80 80
366;DJI_202507171417_004_25-ProBarVoll-MS-20m-80-80;ProBarVoll;ProteinBar - Vollebekk;MS;M3M-2;Frederic;new+carpet;17-Jul-2025;14:31;14:42;;;;;;Yes;Frederic;Thinkstation P8;;20m;80;80;2,4;M3M-2;20250717 ProBarVoll M3M-2 20m MS 80 80;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\;P:\PheNo\ProteinBar\1_flights\ProBarVoll\MS\20250717 ProBarVoll M3M-2 20m MS 80 80;P:\PheNo\ProteinBar\2_1_pix4d\ProBarVoll\MS\20250717 ProBarVoll M3M-2 20m MS 80 80
367;DJI_202507181148_002_25-DiversityOats-MS-30m-85-80;DiversityOats;DiversityOats;MS;M3M-1;Ludvik;new+carpet;18-Jul-2025;11:55;11:59;;;;;;Yes;Frederic;Thinkstation P8;;30m;85;80;3,2;M3M-1;20250718 DiversityOats M3M-1 30m MS 85 80;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\;P:\PheNo\DiversityOats\1_flights\DiversityOats\MS\20250718 DiversityOats M3M-1 30m MS 85 80;P:\PheNo\DiversityOats\2_1_pix4d\DiversityOats\MS\20250718 DiversityOats M3M-1 30m MS 85 80
368;DJI_202507181202_004_25-G2BOatFrontiers-MS-20m-85-80;G2BOatFrontiers;Gene2Bread;MS;M3M-2;Ludvik;new+carpet;18-Jul-2025;12:04;12:13;;;;;;Yes;Frederic;Thinkstation P8;;20m;85;80;2,066666667;M3M-2;20250718 G2BOatFrontiers M3M-2 20m MS 85 80;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\;P:\PheNo\Gene2Bread\1_flights\G2BOatFrontiers\MS\20250718 G2BOatFrontiers M3M-2 20m MS 85 80;P:\PheNo\Gene2Bread\2_1_pix4d\G2BOatFrontiers\MS\20250718 G2BOatFrontiers M3M-2 20m MS 85 80
369;DJI_202507181224_007_25-RobOat-12m-MS-85-80;RobOat;RobOat;MS;M3M-3;Ludvik;new+carpet;18-Jul-2025;12:27;12:38;;;;;;Yes;Jørgen;Thinkstation P8;;12m;85;80;2,5;M3M-3;20250718 RobOat M3M-3 12m MS 85 80;P:\PheNo\RobOat\1_flights\RobOat\MS\;P:\PheNo\RobOat\1_flights\RobOat\MS\20250718 RobOat M3M-3 12m MS 85 80;P:\PheNo\RobOat\2_1_pix4d\RobOat\MS\20250718 RobOat M3M-3 12m MS 85 80
370;DJI_202507181021_002_25-SmartWheatBox-Thermal-20m-80-85;SmartWheatBox;SmartWheat - DroughtBOX;Thermal;M4T;Ludvik;Flir;18-Jul-2025;10:26;10:28;;Flown before 11 due to spraying. Missing round white reflectance panel;;;;;;;;20m;85;80;1,6;M4T;20250718 SmartWheatBox M4T 20m Thermal 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\Thermal\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\Thermal\20250718 SmartWheatBox M4T 20m Thermal 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\Thermal\20250718 SmartWheatBox M4T 20m Thermal 85 80
371;DJI_202507181253_004_25-SmartWheatBox-RGB-12m-80-85;SmartWheatBox;SmartWheat - DroughtBOX;RGB;M4T;Ludvik;;18-Jul-2025;12:55;12:57;;Flown after spraying;;;;;;;;12m;85;80;1,55;M4T;20250718 SmartWheatBox M4T 12m RGB 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\RGB\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\RGB\20250718 SmartWheatBox M4T 12m RGB 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\RGB\20250718 SmartWheatBox M4T 12m RGB 85 80
372;DJI_202507181253_006_25-SmartWheatGram-Thermal-20m-75-70;SmartWheatGram;SmartWheat - Graminor;Thermal;M4T;Ludvik;Flir;18-Jul-2025;13:06;13:10;;Thermal camera wasnt turned on when taking reflectance panels. Reflectance panels from next flight can be used.;;;;;;;;50m;75;70;2,45;M4T;20250718 SmartWheatGram M4T 50m Thermal 75 70;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\Thermal\;P:\PheNo\SmartWheat\1_flights\SmartWheatGram\Thermal\20250718 SmartWheatGram M4T 50m Thermal 75 70;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatGram\Thermal\20250718 SmartWheatGram M4T 50m Thermal 75 70
373;DJI_202507181253_008_25-SmartWheatBox-Thermal-20m-80-85;SmartWheatBox;SmartWheat - DroughtBOX;Thermal;M4T;Ludvik;Flir;18-Jul-2025;13:18;13:21;;;;;;;;;;20m;85;80;0,95;M4T;20250718 SmartWheatBox M4T 20m Thermal 85 80;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\Thermal\;P:\PheNo\SmartWheat\1_flights\SmartWheatBox\Thermal\20250718 SmartWheatBox M4T 20m Thermal 85 80;P:\PheNo\SmartWheat\2_1_pix4d\SmartWheatBox\Thermal\20250718 SmartWheatBox M4T 20m Thermal 85 80
374;DJI_202507181408_012_25-RobOat-30m-Thermal-80-85;RobOat;RobOat;Thermal;M4T;Ludvik;Flir;18-Jul-2025;14:21;14:24;;Thermal camera wasnt turned on when taking reflectance panels;;;;;;;;30m;80;85;2,1;M4T;20250718 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\1_flights\RobOat\Thermal\;P:\PheNo\RobOat\1_flights\RobOat\Thermal\20250718 RobOat M4T 30m Thermal 80 85;P:\PheNo\RobOat\2_1_pix4d\RobOat\Thermal\20250718 RobOat M4T 30m Thermal 80 85
